id	filename	md5	size	state
01219ecd-2bcc-4100-85ff-abc903ad6ce3	01219ecd-2bcc-4100-85ff-abc903ad6ce3/77afecb1-83d5-4c89-b099-a0b38cbda3ef.wxs.aliquot_ensemble_masked.maf.gz	95754aaee8ea6171df9c88941dd3fe22	6892	validated
7cd208af-2df7-4408-9ac1-ab927314e8d4	7cd208af-2df7-4408-9ac1-ab927314e8d4/b7c01a91-ce0d-46da-929a-8719f1a5842e.wxs.aliquot_ensemble_masked.maf.gz	5e5083435d8327b791bc454d27c9665c	8231	validated
bbc5d728-015c-4242-a043-4f6b7c832996	bbc5d728-015c-4242-a043-4f6b7c832996/64dc80b4-5f84-40ba-98eb-20aafbcf7798.wxs.aliquot_ensemble_masked.maf.gz	3e7c23787f6b6839636a77a6f716914b	6754	validated
564c1c84-57f6-4eda-a805-f8f542fee621	564c1c84-57f6-4eda-a805-f8f542fee621/1b2c56c1-b12b-4d32-bad4-8aba03b0166a.wxs.aliquot_ensemble_masked.maf.gz	1d1b02e0c85ccd8736ae0990b93052ed	2785	validated
ac6a41f1-be24-4168-aa7d-0995acc74377	ac6a41f1-be24-4168-aa7d-0995acc74377/a8f0835b-f9dd-4ef9-8789-812e58beb095.wxs.aliquot_ensemble_masked.maf.gz	881718ff6c9d7eb8174f1c109306f166	1701	validated
b3cdec17-94fb-4ad8-9dcc-cb4d51db292c	b3cdec17-94fb-4ad8-9dcc-cb4d51db292c/ec02d14e-0396-49b6-9bdc-a4ca282612d4.wxs.aliquot_ensemble_masked.maf.gz	658e1c4e839b845506d62f9c75040e73	9349	validated
1c8d1cc1-fff4-492e-bc84-23e18ba90799	1c8d1cc1-fff4-492e-bc84-23e18ba90799/5a23bf49-cf31-4310-939a-0755007605e4.wxs.aliquot_ensemble_masked.maf.gz	52d9525b304ef398468c7f7e471b7eb6	1642	validated
ee2d27c6-75a0-4bd7-9ba2-04c991f78c8f	ee2d27c6-75a0-4bd7-9ba2-04c991f78c8f/f5d5630b-97b9-46bf-ab31-b4985efc11a2.wxs.aliquot_ensemble_masked.maf.gz	83dbcb242566ff480027a3b779d779f0	1794	validated
2159803b-208a-4a62-a395-6cbb708aa426	2159803b-208a-4a62-a395-6cbb708aa426/a4dca10d-0926-4c29-a15f-4b42cef909fc.wxs.aliquot_ensemble_masked.maf.gz	08da0d631a8667d493c37b0ee9330ffc	1143	validated
89492b83-d19a-4183-8cad-cca3e1ae83e3	89492b83-d19a-4183-8cad-cca3e1ae83e3/0eefe106-a309-40e1-839d-aa8521496aa7.wxs.aliquot_ensemble_masked.maf.gz	5d84417036aed07dafe84c688d3bc941	2416	validated
6bc2e16e-d300-4501-ac38-a0b9e75b9933	6bc2e16e-d300-4501-ac38-a0b9e75b9933/1d80e9fd-c994-41e9-a0fd-77cf4477528d.wxs.aliquot_ensemble_masked.maf.gz	a451b347cee625a77b780664f9c48931	4608	validated
932581f5-bf34-4b33-a0f3-eb16297b2ebc	932581f5-bf34-4b33-a0f3-eb16297b2ebc/2f4506fd-adf9-4a98-9a31-9e0285027a19.wxs.aliquot_ensemble_masked.maf.gz	fc2d84fdd37ad335520e55c0fe5a4076	5485	validated
